parent_strain	strain	parent_country	country	date	date_lower	date_upper	div	country_entropy	dist
NODE_0000564	Netherlands/Gelderland_84/2020			None					0.9986128705251023
NODE_0000564	NODE_0001744			None					0.0
NODE_0001744	Netherlands/Gelderland_108/2020			None					0.9987365459859152
NODE_0001744	NODE_0001474			None					0.0
NODE_0001474	Netherlands/Gelderland_149/2020			None					0.0
NODE_0001474	NODE_0001475	Chile	Chile	2020.2281420765028	2020.2099598726977	2020.2281420765028	8.954579724532117	0.13805632679119131	0.0
NODE_0001475	Netherlands/Gelderland_112/2020			None					0.0
NODE_0001475	Netherlands/Gelderland_125/2020			None					0.0
NODE_0000558	NODE_0001747			None					0.0
NODE_0001747	NODE_0001750	Belgium	Belgium	2020.182317885221	2020.1802171840923	2020.184426229508	4.971135744103603	1.194921115505125	0.0
NODE_0001750	Netherlands/Gelderland_63/2020			None					0.0
NODE_0001750	Netherlands/Gelderland_146/2020			None					0.0
NODE_0001747	NODE_0000559			None					0.9922306076614493
NODE_0000559	Netherlands/Gelderland_141/2020			None					0.0
NODE_0000559	Netherlands/Gelderland_151/2020			None					0.0
NODE_0000559	Netherlands/Gelderland_126/2020			None					0.0
NODE_0000559	Netherlands/Gelderland_157/2020			None					0.0
NODE_0000583	NODE_0001477			None					0.0
NODE_0001477	NODE_0001478	Belgium	Belgium	2020.2135512800503	2020.1937169533398	2020.23087431694	8.954619597375103	0.0017240328724425834	0.0
NODE_0001478	France/B1623/2020			None					0.0
NODE_0001478	NODE_0000571			None					0.9920781139250696
NODE_0000571	Vietnam/HCMC-35011/2020			None					1.0049663020999624
NODE_0000571	France/IDF3345/2020			None					0.9986632206011468
NODE_0001477	NODE_0001480	USA	USA	2020.1540426614524	2020.1522310029848	2020.1540426614524	7.960455659434989	1.1630517254153108	0.0
NODE_0001480	NODE_0001481			None					0.0
NODE_0001481	France/IDF5577/2020			None					2.9949400266069404
NODE_0001481	NODE_0001482			None					0.0
NODE_0001482	Egypt/CUNCI-HGC009/2020			None					0.9994150841173237
NODE_0001482	SaudiArabia/KAUST-Makkah173/2020			None					0.9977368690575981
NODE_0001480	NODE_0001483			None					0.0
NODE_0001483	NODE_0001485			None					0.0
NODE_0001485	France/ARA12260/2020			None					0.9977265628580065
NODE_0001485	France/ARA12877/2020			None					0.9977368690575981
NODE_0001483	NODE_0001486			None					0.0
NODE_0001486	NODE_0001487			None					0.0
NODE_0001487	NewZealand/20VR2035/2020			None					0.0
NODE_0001486	NODE_0001488	Russia	Russia	2020.219550261953	2020.2000763990866	2020.2230840164775	10.943647293158678	0.0023618218253599207	0.0
NODE_0001488	Egypt/CUNCI-HGC016/2020			None					3.000540780379378
NODE_0001488	NODE_0000416	Bangladesh	Bangladesh	2020.2461261990773	2020.2310678526742	2020.3570396018947	8.950078008172511	0.00028488056353557475	3.971789140877508
NODE_0000416	Egypt/CUNCI-HGC007-2/2020			None					0.0
NODE_0000416	NODE_0001768			None					0.0
NODE_0001768	Egypt/CUNCI-HGC007/2020			None					0.0
NODE_0001768	NODE_0001777			None					0.0
NODE_0001777	Egypt/CUNCI-HGC003/2020			None					0.0
NODE_0001777	NODE_0001778	United Kingdom	United Kingdom	2020.1798763819547	2020.1612067982794	2020.1852729310515	6.966299108247697	0.7821357358581154	0.0
NODE_0001778	Egypt/CUNCI-HGC008/2020			None					1.7763568394002505e-15
NODE_0001778	NODE_0001779			None					0.0
NODE_0001779	Egypt/CUNCI-HGC006/2020			None					1.7763568394002505e-15
NODE_0001779	NODE_0001785	Luxembourg	Luxembourg	2020.209988709603	2020.1921312305412	2020.2311988816632	7.954780833683641	3.0612035310860306e-05	0.0
NODE_0001785	Egypt/CUNCI-HGC023/2020			None					0.0
NODE_0001785	NODE_0001801	Chile	Chile	2020.1553167059665	2020.1373024149593	2020.1644128662524	9.953026523099874	0.22259702701296422	0.0
NODE_0001801	Egypt/CUNCI-HGC002-2/2020			None					0.0
NODE_0001801	Egypt/CUNCI-HGC002/2020			None					0.0
NODE_0000583	NODE_0000349	USA	USA	2020.1900206005962	2020.1739647704171	2020.2124239227962	5.966853306566652	0.295622929829704	0.9920781139250696
NODE_0000349	Morocco/6898/2020			None					1.9965774968512537
NODE_0000349	Senegal/382/2020			None					1.9968425054578418
NODE_0000349	France/IDF6037/2020			None					3.014685249208272
NODE_0000349	DRC/2942/2020			None					4.056874210193328
NODE_0000349	Finland/13M33/2020			None					2.9996441163023047
NODE_0000349	Norway/2381/2020			None					5.068958624922681
NODE_0000349	USA/VA-DCLS-0349/2020			None					4.998176996589297
NODE_0000349	Taiwan/170/2020			None					1.99625053832459
NODE_0000349	NODE_0000380	USA	USA	2020.1410470221679	2020.1298827280573	2020.1416233585421	4.970828139567199	0.021476077663929553	0.9920890958410933
NODE_0000380	Vietnam/IBT-14Mar/2020			None					2.999611765156745
NODE_0000380	USA/CA-CZB-1713/2020			None					2.0161210231963125
NODE_0000349	NODE_0000369			None					0.9922511476717268
NODE_0000369	Slovakia/SK-BMC2/2020			None					0.0
NODE_0000369	Sweden/20-50250/2020			None					0.0
NODE_0000369	CzechRepublic/NRL_5184/2020			None					0.9983054367597433
NODE_0000369	USA/PA-MGEL74/2020			None					1.996724147551431
NODE_0000349	NODE_0000374			None					0.9922511476717268
NODE_0000374	England/20119025604/2020			None					0.0
NODE_0000374	NODE_0000375	USA	USA	2020.1892305255599	2020.1781657275837	2020.2069614569632	4.970828139567199	0.019364201124503128	0.9920860503305313
NODE_0000375	Canada/Qc-L00241355/2020			None					0.9981649201834095
NODE_0000375	NODE_0001828			None					0.0
NODE_0001828	NewZealand/20VR2556/2020			None					0.9984264670133545
NODE_0000349	NODE_0001495	Argentina	Argentina	2020.2028711711096	2020.1906942595251	2020.2069679859983	11.938266995036408	0.7095535919786137	0.0
NODE_0001495	France/CIBU200132/2020			None					0.0
NODE_0001495	NODE_0001497	Russia	Russia	2020.2331444250387	2020.1901603149086	2020.2390710382513	11.938266995038163	0.12896195278459607	0.0
NODE_0001497	France/HF1684/2020			None					0.0
NODE_0001497	NODE_0001498	United Kingdom	United Kingdom	2020.17265638813	2020.168431175653	2020.206993784387	10.9438301531271	0.09622798462151226	0.0
NODE_0001498	France/IDF4791/2020			None					1.99625053832459
NODE_0001501	NODE_0001502			None					0.0
NODE_0001502	Sweden/20-50231/2020	Sweden	Sweden	2020.1898907103825	2020.1898907103825	2020.1898907103825	5.965278652882015	-1.000088900581841e-12	0.0
NODE_0001502	DRC/KN-13/2020			None					0.0
NODE_0001501	NODE_0001503	United Kingdom	United Kingdom	2020.2135514988045	2020.177681879197	2020.2324314034995	10.943830153129738	0.002938438541059253	0.0
NODE_0001503	NODE_0001504	Japan	Japan	2020.2244709854808	2020.212560657056	2020.2482458133427	9.949938407916676	0.00031364867513328075	0.0
NODE_0001504	France/IDF3709/2020			None					1.0083885190904542
NODE_0001504	Taiwan/TSGH-18/2020			None					0.9977383019735395
NODE_0001505	NODE_0001507			None					0.0
NODE_0001507	Canada/ON_QGLO-038/2020			None					0.9991094377476966
NODE_0001507	Israel/2089368/2020			None					1.0002269826910588
NODE_0001505	NODE_0001508	Japan	Japan	2020.2327891893253	2020.2153002665527	2020.2477890159553	9.949938407917557	0.000313345446725702	0.0
NODE_0001508	NODE_0000355			None					0.9920890958410933
NODE_0000355	Canada/ON_QGLO-024/2020			None					0.0
NODE_0000355	Canada/ON_QGLO-025/2020			None					0.0
NODE_0001511	Australia/SAP067/2020			None					0.9977478950316829
NODE_0001514	Israel/701002504/2020			None					0.0
NODE_0000381	Luxembourg/LNS2629386/2020			None					2.999426044679131
NODE_0000381	France/IDF4843/2020			None					1.9961317880185643
NODE_0000381	Nigeria/OS060-CV9/2020			None					4.008523513340586
NODE_0000381	Norway/2526/2020			None					4.007664808466286
NODE_0000381	Germany/BAV-MVP0192/2020			None					6.016119426045554
NODE_0000381	Thailand/Bangkok-CONI-0097/2020			None					2.023237934075617
NODE_0000381	NODE_0001516	USA	USA	2020.198087431694	2020.1855241694739	2020.198087431694	4.970892207203149	0.020789363816523933	0.0
NODE_0001516	Luxembourg/LNS6546078/2020			None					3.0884119303515387
NODE_0001516	NODE_0001517	Japan	Japan	2020.241250877972	2020.2200480940464	2020.254799245557	9.94993840791932	0.0003133415410613448	0.0
NODE_0001517	NODE_0001518	Japan	Japan	2020.2487379622687	2020.2199767340007	2020.2635600117183	9.9499384079202	0.00031331101963309125	0.0
NODE_0001518	Norway/2466/2020			None					0.9979087279857364
NODE_0001518	Senegal/611/2020			None					0.0
NODE_0001517	NODE_0001519			None					0.0
NODE_0001519	France/B5687/2020			None					0.9979087279857364
NODE_0001520	Norway/2534/2020			None					1.9962422907212165
NODE_0001520	NODE_0001521	India	India	2020.2444949655335	2020.2056064804856	2020.2885543490695	4.970892207203149	0.014330073994872563	0.0
NODE_0001521	NODE_0001522	USA	USA	2020.227889224673	2020.213239958761	2020.2425127551724	4.971088797295994	7.614085803726687e-06	0.0
NODE_0001522	Tunisia/COV0425/2020			None					0.0
NODE_0001522	Norway/2246/2020	Norway	Norway	2020.23087431694	2020.23087431694	2020.23087431694	6.959674468383492	-1.000088900581841e-12	0.0
NODE_0001521	NODE_0001523	Belgium	Belgium	2020.2302354423848	2020.1856267641333	2020.233606557377	8.954773243104615	0.0044154945562412465	0.0
NODE_0001523	NODE_0001524	USA	USA	2020.2448890035594	2020.232863900717	2020.2706978183949	5.965427165302179	0.01593807022567088	0.0
NODE_0001524	France/IDF5662/2020			None					0.0
NODE_0001523	NODE_0001525	Switzerland	Switzerland	2020.1533608870413	2020.1299811651354	2020.154673631434	7.960444469210243	0.03521756979622176	0.0
NODE_0001525	Luxembourg/LNS2818424/2020			None					0.0
NODE_0001525	Norway/2380/2020			None					0.0
NODE_0000399	NODE_0000401			None					0.9920821983314951
NODE_0000401	Pakistan/NIH-45090/2020			None					1.9962582495478092
NODE_0000401	Pakistan/NIH-45579/2020			None					5.999647297900912
NODE_0000401	Australia/NSW554/2020			None					3.014474845010639
NODE_0000401	Oman/RESP-20-6417/2020			None					0.0
NODE_0000401	Pakistan/NIH-45143/2020			None					1.9983543951534575
NODE_0000401	Belgium/ULG-10186/2020			None					3.9964498968169337
NODE_0000399	NODE_0000406	USA	USA	2020.187116133878	2020.1696524236518	2020.2226874040477	4.970828139567199	0.019173909137587816	2.9796957535915585
NODE_0000406	Luxembourg/LNS7820945/2020			None					1.9984665853151053
NODE_0000406	NODE_0000407	China	China	2019.9307915093268	2019.7551628834246	2019.9593374670078	1.235317358391319e-17	0.0013603188188472499	0.9932705918081179
NODE_0000407	Luxembourg/LNS6469209/2020			None					0.9984223934183039
NODE_0000407	NODE_0001530			None					0.0
NODE_0001530	Luxembourg/LNS6862754/2020			None					0.0
NODE_0001530	NODE_0001531	Switzerland	Switzerland	2020.181693989071	2020.1684150685423	2020.181693989071	7.960444469210243	0.13206232264440104	0.0
NODE_0001531	Luxembourg/LNS1646752/2020			None					0.0
NODE_0001531	Luxembourg/LNS1586475/2020			None					0.0
NODE_0000407	NODE_0000411			None					0.9920618324286767
NODE_0000411	Luxembourg/LNS3660996/2020			None					0.999864685676485
NODE_0000411	NODE_0001533	Switzerland	Switzerland	2020.1534693372737	2020.149718300613	2020.1598360655737	7.960444469210243	0.33150865959174186	0.0
NODE_0001533	Luxembourg/LNS6387933/2020			None					0.0
NODE_0001533	NODE_0001534	Switzerland	Switzerland	2020.1811652679073	2020.1555667428368	2020.2149270616474	7.960444469210243	0.33758721009452697	0.0
NODE_0001534	Luxembourg/LNS0681882/2020			None					0.0
NODE_0001534	Luxembourg/LNS5507695/2020			None					0.0
NODE_0000583	NODE_0000423	China	China	2020.0413901539416	2020.0327303008748	2020.0575768433869	3.9767282666245674	0.11203387745576492	0.9920781139250696
NODE_0000423	Taiwan/TSGH-14/2020			None					3.001787123175303
NODE_0000423	Egypt/CUNCI-HGC012/2020			None					6.000263427983901
NODE_0000423	Israel/2115968/2020			None					3.997752070024495
NODE_0000423	NODE_0000430	USA	USA	2020.197915892368	2020.1875973451527	2020.2097192828746	4.970828139567199	0.02128299929935114	7.95929315364234
NODE_0000430	Romania/279067/2020			None					0.0
NODE_0000430	Romania/279068/2020	Romania	Romania	2020.3319672131147	2020.3319672131147	2020.3319672131147	13.94514880902473	-1.000088900581841e-12	0.0
NODE_0000423	NODE_0000433			None					2.9779775516452833
NODE_0000433	Norway/Trondheim-S12/2020			None					0.0
NODE_0000433	Norway/Trondheim-S15/2020			None					0.0
NODE_0000423	NODE_0000458	China	China	2020.077229977904	2020.0653662786597	2020.0806010928961	2.9838098646380127	0.00124489187409914	0.9922511476717268
NODE_0000458	Nigeria/KW017-CV24/2020			None					0.9977442724206647
NODE_0000458	Lebanon/S7_763/2020			None					11.100462695136516
NODE_0000423	NODE_0000473			None					1.984594692540016
NODE_0000473	DRC/2563/2020			None					5.993955326453422
NODE_0000473	NODE_0000474			None					0.9921114188668447
NODE_0000474	Turkey/HSGM-7668/2020_travel_history			None					0.9978695978760026
NODE_0000474	Tunisia/COV1339/2020			None					8.032527668319876
NODE_0000474	Netherlands/ZuidHolland_107/2020			None					3.9973585095674196
NODE_0000474	NODE_0001541	United Kingdom	United Kingdom	2020.2097507797891	2020.1882771431494	2020.222918631391	7.960444469210243	0.6769818167730667	0.0
NODE_0001541	SaudiArabia/KAUST-Makkah20/2020			None					0.9978943133151432
NODE_0001541	NODE_0001543	United Kingdom	United Kingdom	2020.2168212019758	2020.1994144714417	2020.23772555998	7.960444469210243	0.5836528326126509	0.0
NODE_0001543	Russia/Chechenya-83803/2020			None					0.9977832422078752
NODE_0001543	NODE_0001545	Switzerland	Switzerland	2020.1536149043695	2020.140249571187	2020.1553109174588	7.960444469210243	0.0012229011291777655	0.0
NODE_0001545	NODE_0000483			None					1.9846416793694601
NODE_0000483	Belgium/ULG-10194/2020			None					2.9967307732928123
NODE_0000483	NODE_0001887	United Kingdom	United Kingdom	2020.171213283402	2020.1509471312588	2020.1796464373099	6.966299108247697	0.7592175642221071	0.0
NODE_0001887	Belgium/ULG-10182/2020			None					0.9985074579420878
NODE_0001887	NODE_0001547	Switzerland	Switzerland	2020.161942819413	2020.156711806605	2020.165300546448	7.960444469210243	0.060959726338132396	0.0
NODE_0001547	Belgium/ULG-10199/2020			None					0.0
NODE_0001547	Belgium/ULG-10172/2020			None					0.0
NODE_0001545	NODE_0001549	Switzerland	Switzerland	2020.1538006492272	2020.149609410085	2020.15776480658	7.960444469210243	0.0004189380478472752	0.0
NODE_0001549	Turkey/GLAB-CoV008/2020	Turkey	Turkey	2020.285519125683	2020.285519125683	2020.285519125683	9.949576798083768	-1.000088900581841e-12	0.9977832422078752
NODE_0001549	NODE_0001550			None					0.0
NODE_0001550	Turkey/GLAB-CoV012/2020			None					0.9982496802764196
NODE_0001550	NODE_0001551	Switzerland	Switzerland	2020.1707650273224	2020.1550421441186	2020.1707650273224	7.960444469210243	0.06808558619494114	0.0
NODE_0001551	Latvia/05/2020			None					0.0
NODE_0001551	Belgium/ULG-10106/2020			None					0.0
NODE_0000423	NODE_0001553	Switzerland	Switzerland	2020.1734972677596	2020.1615690800295	2020.1734972677596	7.960444469210243	0.09720866749123552	0.0
NODE_0001553	NODE_0001554			None					0.0
NODE_0001554	NODE_0001555	Belgium	Belgium	2020.211483966939	2020.1998878560714	2020.2199453551912	8.954588644622842	0.0016225418966652626	0.0
NODE_0001555	Greece/246_32206/2020			None					0.9980496591170418
NODE_0001555	Serbia/KV77-04/2020			None					4.000545585798768
NODE_0001554	NODE_0001557	Belgium	Belgium	2020.2354212355503	2020.195355079467	2020.2363387978141	8.954588644622842	0.0015793095702155804	0.0
NODE_0001557	NODE_0001558			None					0.0
NODE_0001558	USA/CA-SCCPHD-UC104/2020			None					0.0
NODE_0001558	Canada/ON_PHL5930/2020			None					0.0
NODE_0001557	NODE_0001559	United Kingdom	United Kingdom	2020.2141596782833	2020.1899428131514	2020.2449938570571	4.9720253951050255	0.03142795674174907	0.0
NODE_0001559	NODE_0001560			None					0.0
NODE_0001560	Australia/SAP051/2020			None					1.9963339096729147
NODE_0001560	NODE_0000453			None					0.9920890958410933
NODE_0000453	Japan/P3-1/2020_travel_history			None					0.0
NODE_0000453	Japan/P3-2/2020_travel_history	Egypt	Egypt	2020.2199453551912	2020.2199453551912	2020.2199453551912	6.959430854746253	-1.000088900581841e-12	1.7763568394002505e-15
NODE_0001559	NODE_0001564			None					0.0
NODE_0001564	Canada/BC_5275718/2020			None					0.9983089444560154
NODE_0001564	NODE_0000464			None					0.9920890958410933
NODE_0000464	Colombia/GUR-0215/2020			None					0.9994558201219466
NODE_0001943	Colombia/INS-79738/2020			None					0.0
NODE_0001943	NODE_0001566			None					0.0
NODE_0001566	Colombia/GVI-97875/2020	Colombia	Colombia	2020.2609289617485	2020.2609289617485	2020.2609289617485	7.953778169727518	-9.99866855976916e-13	0.9995999133291846
NODE_0001566	NODE_0001567			None					0.0
NODE_0001567	Colombia/GUR-0210/2020			None					0.0
NODE_0001568	Colombia/GUR-0206/2020			None					0.0
NODE_0001570	Colombia/GUR-0212/2020	Colombia	Colombia	2020.2418032786884	2020.2418032786884	2020.2418032786884	6.959430854751555	-1.000088900581841e-12	0.0
NODE_0001570	NODE_0001571			None					0.0
NODE_0001571	Colombia/GVI-97795/2020			None					1.7763568394002505e-15
NODE_0001571	Colombia/INS-103039/2020			None					0.0
NODE_0001553	NODE_0001572	Israel	Israel	2020.1564249694761	2020.1510497431022	2020.160344127859	7.960455659434989	0.7130332772467832	0.0
NODE_0001572	NODE_0001573			None					0.0
NODE_0001573	NODE_0001574			None					0.0
NODE_0001574	Canada/ON_PHL8751/2020			None					0.0
NODE_0001574	Canada/ON_PHL2259/2020			None					0.0
NODE_0001576	NODE_0001579			None					0.0
NODE_0001579	Lebanon/S1_758/2020_travel_history			None					0.0
NODE_0001579	Taiwan/NTU03/2020_travel_history			None					0.0
Taiwan/NTU03/2020_travel_history	Taiwan/NTU03/2020			None					0.0
NODE_0001576	NODE_0001580			None					0.0
NODE_0001580	NODE_0001581	Japan	Japan	2020.2516312335438	2020.2224718950347	2020.2718579234972	9.949938407921081	0.00031038837805402747	0.0
NODE_0001581	NODE_0001583			None					0.0
NODE_0001581	NODE_0001584			None					0.0
NODE_0001584	SaudiArabia/KAUST-Makkah139/2020			None					1.9962272351682966
NODE_0001584	USA/WA-S879/2020			None					2.9984567173418277
NODE_0001580	NODE_0001585	Israel	Israel	2020.1901503341785	2020.178793748573	2020.2048547586246	7.960455659434989	0.004305646403047815	0.0
NODE_0001586	NODE_0001587			None					0.0
NODE_0001587	Serbia/CA3002-04/2020			None					1.9973722111416468
NODE_0001587	Colombia/GVI-97349/2020			None					1.9993812295619762
NODE_0001586	NODE_0001588			None					0.0
NODE_0001588	USA/NM-UNM-00101/2020			None					2.0033353820687427
NODE_0001588	India/CCMB_L1276/2020			None					5.000503616139897
NODE_0001585	NODE_0001590	Israel	Israel	2020.1994504689565	2020.1884400998294	2020.207065884255	7.960455659434989	0.06258986253565826	0.0
NODE_0001590	NODE_0001591			None					0.0
NODE_0001591	Tunisia/MHT_1/2020			None					1.0024378453608325
NODE_0001591	Colombia/INS-81035/2020			None					1.000234064701793
NODE_0001590	NODE_0001592	Israel	Israel	2020.2115743670881	2020.1895808723423	2020.2306362068102	7.960455659434989	0.001570433676959195	0.0
NODE_0001592	NODE_0001594			None					0.0
NODE_0001594	NODE_0001595	Israel	Israel	2020.1817099164282	2020.1577467947634	2020.193282240119	7.960455659434989	0.20485892022799143	0.0
NODE_0001595	USA/PA-MGSC38-05/2020			None					0.0
NODE_0001595	Colombia/GVI-97718/2020	Colombia	Colombia	2020.2609289617485	2020.2609289617485	2020.2609289617485	25.277391346721558	-1.000088900581841e-12	0.0
NODE_0001594	NODE_0001596			None					0.0
NODE_0001596	Morocco/6891/2020			None					0.0
NODE_0001596	Colombia/INS-101935/2020			None					0.997914054126424
NODE_0001592	NODE_0001597			None					0.0
NODE_0001597	NODE_0001598			None					0.0
NODE_0001598	Egypt/CUNCI-HGC011/2020			None					1.9988171048165757
NODE_0001598	USA/NY-NYUMC508/2020			None					0.9980651789173329
NODE_0001597	NODE_0001600			None					0.0
NODE_0001600	Morocco/RMPS-02/2020			None					0.9987876171067338
NODE_0001600	Australia/VIC1664/2020			None					2.9954859230043915
NODE_0001572	NODE_0001601	Germany	Germany	2020.241769873277	2020.2114762355898	2020.257134809303	4.972210970799968	0.044560348630746954	0.0
NODE_0001601	NODE_0001603	Japan	Japan	2020.2161239146806	2020.1929512095048	2020.2399064036981	7.960455659434989	0.11866128675497627	0.0
NODE_0001603	Argentina/C1374/2020			None					1.9969448477871445
NODE_0001603	NODE_0001604			None					0.0
NODE_0001604	Japan/P1/2020_travel_history			None					0.0
NODE_0001604	Colombia/GVI97527/2020			None					0.9996812935789752
NODE_0001601	NODE_0001606	Israel	Israel	2020.1819666946458	2020.168544837551	2020.1979619833537	7.960455659434989	0.26868770046404966	0.0
NODE_0001606	Colombia/GVI-98290/2020			None					3.00099945038332
NODE_0001606	NODE_0000488	China	China	2020.0248331691555	2020.015530416421	2020.0413223463386	0.9943707411131262	0.6680092277811412	0.9920890958410933
NODE_0000488	Egypt/CUNCI-HGC010/2020			None					6.00871842899214
NODE_0000488	SaudiArabia/KAUST-Makkah138/2020			None					2.9964525812560154
NODE_0000488	India/CCMB_L1484/2020			None					7.006881081869521
NODE_0000488	Indonesia/EJ-ITD3590NT/2020			None					2.998200479436825
NODE_0000488	Egypt/NRC-03/2020			None					0.9984613418709252
NODE_0000488	SaudiArabia/832279/2020			None					1.9968707037362403
NODE_0000488	NODE_0000514	China	China	2020.0666750589814	2020.0545493675186	2020.0782196935982	0.9943707411131262	0.024050804722876903	1.9849462055499973
NODE_0000514	Turkey/HSGM-5624/2020			None					0.0
NODE_0000514	Turkey/HSGM-8003/2020	Turkey	Turkey	2020.2226775956283	2020.2226775956283	2020.2226775956283	8.948908653662672	-9.99866855976916e-13	0.0
NODE_0000488	NODE_0000523	Belgium	Belgium	2020.2302354423848	2020.1900899708935	2020.233606557377	1.988494151735612	0.09857311291561072	0.9922626622614334
NODE_0000523	NODE_0000524			None					1.9849156619965154
NODE_0000524	Austria/Graz-MUG6/2020			None					0.0
NODE_0000524	NODE_0001611	USA	USA	2020.1889966472686	2020.176177760957	2020.1931319258392	4.971135744103603	0.12070564603393659	0.0
NODE_0001611	Austria/Graz-MUG9/2020	Austria	Austria	2020.2745901639344	2020.2745901639344	2020.2745901639344	9.94329230355308	-9.99866855976916e-13	0.0
NODE_0001611	Austria/Graz-MUG8/2020			None					0.0
NODE_0000523	NODE_0001980			None					0.0
NODE_0001980	Finland/13M64/2020			None					0.0
NODE_0001980	NODE_0001612	Israel	Israel	2020.1902343777283	2020.177657099866	2020.208584755609	7.960455659434989	0.20267622256555037	0.0
NODE_0001612	Finland/14M16/2020			None					0.0
NODE_0001612	NODE_0001613			None					0.0
NODE_0001613	Finland/14M12/2020			None					0.0
NODE_0001613	NODE_0001614			None					0.0
NODE_0001614	Finland/14M26/2020	Finland	Finland	2020.2035519125682	2020.2035519125682	2020.2035519125682	7.953836136331593	-1.000088900581841e-12	0.0
NODE_0001614	England/CAMB-1B319F/2020			None					0.0
NODE_0000488	NODE_0000530	Belgium	Belgium	2020.2281420765028	2020.2017284930384	2020.2281420765028	2.9826194383704614	0.008534123602746484	0.9921002501587495
NODE_0000530	Malaysia/IIUM91/2020			None					0.9995131232106971
NODE_0000530	NODE_0000531	China	China	2020.0408942669314	2020.013859591887	2020.0450105900215	0.9943707411131262	0.005779003617833968	0.9921114188668447
NODE_0000531	Turkey/HSGM-1432/2020_travel_history	Iran	Iran	2020.217213114754	2020.217213114754	2020.217213114754	11.944901784558144	-1.000088900581841e-12	2.9945837480370123
NODE_0000531	SaudiArabia/4637/2020			None					3.999087469996706
NODE_0000531	Turkey/HSGM-8964/2020_travel_history			None					1.0017143146835839
NODE_0000531	NODE_0000539			None					0.9922853397285447
NODE_0000539	Bangladesh/BARJ_CVASU_CTG_511/2020			None					3.031186756717071
NODE_0000539	Bangladesh/BCSIR-NILMRC_071/2020			None					8.008681891987296
NODE_0000539	Bangladesh/BCSIR-NILMRC_069/2020			None					2.994572310660427
NODE_0000539	Bangladesh/BCSIR-NILMRC_067/2020			None					6.004158444504524
NODE_0000531	NODE_0001621	Israel	Israel	2020.1986911252502	2020.1886506234596	2020.2155340740699	7.960455659434989	0.18208114074638151	0.0
NODE_0001621	NODE_0000533			None					0.9922428541634059
NODE_0000533	India/GBRC182a/2020			None					1.9960153005008348
NODE_0000533	India/GBRC181a/2020			None					2.995475084168582
NODE_0000536	India/GBRC200/2020			None					8.000320887029524
NODE_0000536	NODE_0001991	United Kingdom	United Kingdom	2020.1719842553637	2020.1548687801046	2020.186708609722	6.966299108247697	0.2367186941978856	0.0
NODE_0001991	India/GBRC183a/2020			None					2.995512816642936
NODE_0001991	India/GBRC179a/2020			None					1.9959876180301475
NODE_0000488	NODE_0001625			None					0.0
NODE_0001625	NODE_0001626	Israel	Israel	2020.2329208380654	2020.1966371840363	2020.2472677595629	7.960455659434989	0.0006736190959259545	0.0
NODE_0001626	SaudiArabia/SCDC-3324/2020			None					0.0
NODE_0001626	NODE_0001627	Israel	Israel	2020.207511068984	2020.1964967559138	2020.2177169910437	7.960455659434989	1.8646489845857308	0.0
NODE_0001627	India/GBRC62/2020			None					2.995500817951223
NODE_0001627	NODE_0001628			None					0.0
NODE_0001628	SaudiArabia/KAUST-Madinah23/2020			None					0.9979246219044562
NODE_0001628	NODE_0001629			None					0.0
NODE_0001629	SaudiArabia/KAUST-Madinah31/2020			None					0.9978822523314417
NODE_0000509	SaudiArabia/KAUST-Madinah248/2020			None					0.0
NODE_0000509	SaudiArabia/KAUST-Madinah53/2020			None					0.0
NODE_0001631	SaudiArabia/SCDC-3321/2020	Saudi Arabia	Saudi Arabia	2020.1926229508197	2020.1926229508197	2020.1926229508197	6.959430854748021	-1.000088900581841e-12	0.0
NODE_0001631	NODE_0001632	Belgium	Belgium	2020.08673261231	2020.034954716725	2020.132173811997	6.966299108247697	0.022724390761211605	0.0
NODE_0001632	NODE_0001634			None					0.0
NODE_0001634	Turkey/HSGM-4236/2020_travel_history	Saudi Arabia	Saudi Arabia	2020.2090163934427	2020.2090163934427	2020.2090163934427	6.959430854752441	-1.000088900581841e-12	0.0
NODE_0001632	NODE_0001635			None					0.0
NODE_0001635	NODE_0001636	Austria	Austria	2020.2434345122324	2020.2138592021429	2020.2610972791908	10.945678007040964	0.002031878435242242	0.0
NODE_0001636	Jordan/SR-0335/2020			None					0.9977600417168713
NODE_0001636	NODE_0001639	United Kingdom	United Kingdom	2020.2326137380974	2020.2121696661663	2020.2544091307682	6.960999669769491	0.0013772345963555164	0.0
NODE_0001639	NODE_0001640	Czech Republic	Czech Republic	2020.235699923259	2020.2114816688022	2020.2363387978141	10.944341150931686	0.00025423694570460135	0.0
NODE_0001640	Turkey/HSGM-10241/2020_travel_history			None					0.0
NODE_0001640	NODE_0001641	Belgium	Belgium	2020.1379823867505	2020.099447850493	2020.1805227670766	6.966299108247697	0.1636151070304988	0.0
NODE_0001641	SaudiArabia/KAUST-Makkah193/2020			None					0.0
NODE_0001641	SaudiArabia/KAUST-Makkah237/2020			None					0.0
NODE_0001639	NODE_0001642	Germany	Germany	2020.1789617486338	2020.169341507466	2020.1789617486338	8.955753735953516	0.007919708887447396	0.0
NODE_0001642	NODE_0001643	Germany	Germany	2020.1953551912568	2020.1786561769313	2020.1953551912568	8.955753735953516	0.00037548175792872937	0.0
NODE_0001643	SaudiArabia/KAUST-Madinah24/2020			None					0.0
NODE_0001643	SaudiArabia/KAUST-Madinah258/2020			None					0.0
